Periode;Jahr;Halbjahr;Quartal;Monat;Tag;Indikator;Einheit;Status;Produzent;Region / Geschäftspartner;Datentyp;Werte;Sortierkriterium des Indikators
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Slowenien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,52;AB005C013
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Finnland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,84;AB005C014
Monat;2014;1;2;04;;Rend. lf staatl. Schuldverschr., Euroraum - wechselnde Zusammensetzung;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,61;AB005C015
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Bulgarien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,44;AB005C016
Monat;2014;1;2;04;;Renditen langfr. staatl. Schuldverschreibungen, Tschechische Republik;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,00;AB005C017
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Dänemark;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,57;AB005C018
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Lettland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,80;AB005C020
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Litauen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,26;AB005C021
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Ungarn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,56;AB005C022
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Polen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,10;AB005C023
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Rumänien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,15;AB005C024
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Kroatien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,41;AB005C025
Monat;2014;1;2;04;;Renditen langfr. staatl. Schuldverschreibungen, Slowakische Republik;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,47;AB005C026
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Schweden;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,06;AB005C027
Monat;2014;1;2;04;;Renditen langfr. staatl. Schuldverschreibungen, Vereinigtes Königreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,30;AB005C028
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Norwegen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,87;AB005C029
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Schweiz;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,89;AB005C030
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, USA;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,70;AB005C031
Monat;2014;1;2;04;;Renditen langfristiger staatlicher Schuldverschreibungen, Japan;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,61;AB005C032
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Belgien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,99;AB005C000
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Zypern;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,00;AB005C001
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Deutschland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,33;AB005C002
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Griechenland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,38;AB005C003
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Irland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,71;AB005C004
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Spanien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,93;AB005C005
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Frankreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,84;AB005C006
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Italien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,12;AB005C007
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Luxemburg;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,57;AB005C008
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Malta;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,78;AB005C009
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Niederlande;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,71;AB005C010
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Österreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,62;AB005C011
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Portugal;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,66;AB005C012
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Slowenien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,39;AB005C013
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Finnland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,69;AB005C014
Monat;2014;1;2;05;;Rend. lf staatl. Schuldverschr., Euroraum - wechselnde Zusammensetzung;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,56;AB005C015
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Bulgarien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,18;AB005C016
Monat;2014;1;2;05;;Renditen langfr. staatl. Schuldverschreibungen, Tschechische Republik;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,73;AB005C017
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Dänemark;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,47;AB005C018
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Lettland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,74;AB005C020
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Litauen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,98;AB005C021
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Ungarn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,01;AB005C022
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Polen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,80;AB005C023
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Rumänien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,72;AB005C024
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Kroatien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,31;AB005C025
Monat;2014;1;2;05;;Renditen langfr. staatl. Schuldverschreibungen, Slowakische Republik;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,73;AB005C026
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Schweden;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,88;AB005C027
Monat;2014;1;2;05;;Renditen langfr. staatl. Schuldverschreibungen, Vereinigtes Königreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,27;AB005C028
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Norwegen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,73;AB005C029
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Schweiz;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,81;AB005C030
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, USA;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,56;AB005C031
Monat;2014;1;2;05;;Renditen langfristiger staatlicher Schuldverschreibungen, Japan;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,59;AB005C032
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Belgien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,83;AB005C000
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Zypern;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,00;AB005C001
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Deutschland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,26;AB005C002
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Griechenland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,93;AB005C003
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Irland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,44;AB005C004
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Spanien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,72;AB005C005
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Frankreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,71;AB005C006
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Italien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,92;AB005C007
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Luxemburg;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,44;AB005C008
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Malta;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,90;AB005C009
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Niederlande;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,60;AB005C010
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Österreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,65;AB005C011
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Portugal;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,50;AB005C012
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Slowenien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,13;AB005C013
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Finnland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,57;AB005C014
Monat;2014;1;2;06;;Rend. lf staatl. Schuldverschr., Euroraum - wechselnde Zusammensetzung;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,28;AB005C015
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Bulgarien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,11;AB005C016
Monat;2014;1;2;06;;Renditen langfr. staatl. Schuldverschreibungen, Tschechische Republik;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,55;AB005C017
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Dänemark;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,38;AB005C018
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Lettland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,53;AB005C020
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Litauen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,92;AB005C021
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Ungarn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,50;AB005C022
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Polen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,54;AB005C023
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Rumänien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,48;AB005C024
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Kroatien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,94;AB005C025
Monat;2014;1;2;06;;Renditen langfr. staatl. Schuldverschreibungen, Slowakische Republik;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,73;AB005C026
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Schweden;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,80;AB005C027
Monat;2014;1;2;06;;Renditen langfr. staatl. Schuldverschreibungen, Vereinigtes Königreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,35;AB005C028
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Norwegen;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,61;AB005C029
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Schweiz;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,78;AB005C030
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, USA;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,60;AB005C031
Monat;2014;1;2;06;;Renditen langfristiger staatlicher Schuldverschreibungen, Japan;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,57;AB005C032
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Belgien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,61;AB005C000
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Zypern;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,00;AB005C001
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Deutschland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,11;AB005C002
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Griechenland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,10;AB005C003
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Irland;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,28;AB005C004
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Spanien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,68;AB005C005
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Frankreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,56;AB005C006
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Italien;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,79;AB005C007
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Luxemburg;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,26;AB005C008
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Malta;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,66;AB005C009
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Niederlande;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,41;AB005C010
Monat;2014;2;3;07;;Renditen langfristiger staatlicher Schuldverschreibungen, Österreich;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,47;AB005C011
